Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
293,47;70,51;1011,42;4,86;288,44;0,000001;0;0;58,1436
293,24;71,61;1011,46;4,79;288,98;0,000003;0;0;49,088
292,98;73,01;1011,51;4,69;289,41;0,000007;0;0;40,0895
292,72;74,43;1011,57;4,58;289,87;0,000011;0;0;31,8797
292,45;75,89;1011,62;4,47;290,34;0,000015;0;0;24,4744
292,14;77,56;1011,7;4,34;290,79;0,000019;0;0;17,3948
291,76;79,46;1011,78;4,18;291,22;0,000023;0;0;11,037
291,39;81,41;1011,87;4,03;291,68;0,000028;0;0;6,0004
291,02;83,41;1011,96;3,87;292,18;0,000032;0;0;2,2515
290,74;85;1012,03;3,78;292,86;0,000056;0;0;0,1362
290,55;86,14;1012,09;3,76;293,7;0,000099;0;0;0
290,36;87,31;1012,15;3,75;294,55;0,000142;0;0;0
290,18;88,48;1012,21;3,73;295,4;0,000186;0;0;0
290,03;89,5;1012,27;3,71;296,07;0,000204;0;0;0
289,92;90,34;1012,33;3,68;296,54;0,000198;0;0;0
289,8;91,18;1012,38;3,65;297,02;0,000192;0;0;0
289,69;92,04;1012,44;3,62;297,51;0,000185;0;0;0
289,59;92,86;1012,5;3,59;297,76;0,000178;0;0;0
289,5;93,64;1012,55;3,57;297,76;0,000171;0;0;0
289,4;94,42;1012,61;3,55;297,76;0,000163;0;0;0
289,31;95,21;1012,66;3,52;297,76;0,000156;0;0;0
289,23;95,95;1012,71;3,51;297,65;0,00022;0;0;0
289,16;96,65;1012,75;3,5;297,43;0,000357;0;0;0
289,1;97,35;1012,79;3,5;297,2;0,000494;0;0;0
289,03;98,05;1012,83;3,49;296,98;0,000631;0;0;0
288,97;98,66;1012,86;3,49;296,71;0,001056;0;0;0
288,93;99,17;1012,9;3,49;296,41;0,001768;0;0;0
288,89;99,69;1012,93;3,5;296,11;0,002481;0;0;0
288,85;100,2;1012,96;3,5;295,8;0,003194;0;0;0
288,82;100,58;1012,98;3,5;295,46;0,003705;0;0;0
288,8;100,82;1012,99;3,5;295,08;0,004014;0;0;0
288,78;101,07;1013;3,5;294,69;0,004323;0;0;0
288,76;101,31;1013,01;3,5;294,31;0,004632;0;0;0
288,74;101,45;1013,02;3,5;293,88;0,004736;0;0;0
288,73;101,49;1013,06;3,51;293,41;0,004633;0;0;0
288,72;101,53;1013,09;3,51;292,94;0,004531;0;0;0
288,71;101,57;1013,12;3,51;292,47;0,004429;0;0;0
288,73;101,37;1013,16;3,51;292,09;0,004457;0;0;0
288,79;100,93;1013,21;3,49;291,81;0,004616;0;0;0
288,84;100,5;1013,26;3,48;291,53;0,004776;0;0;0
288,89;100,07;1013,32;3,47;291,24;0,004935;0;0;0,1642
289,11;98,85;1013,37;3,51;290,89;0,004846;0;0;4,0579
289,49;96,88;1013,42;3,59;290,47;0,004509;0;0;9,5119
289,88;94,96;1013,47;3,67;290,08;0,004172;0;0;15,1547
290,26;93,08;1013,53;3,75;289,7;0,003835;0;0;20,9633
290,59;91,38;1013,59;3,86;289,4;0,00345;0;0;27,2701
290,86;89,85;1013,65;4;289,18;0,003018;0;0;34,2888
291,13;88,34;1013,71;4,14;288,97;0,002586;0;0;41,7214
291,41;86,87;1013,77;4,27;288,78;0,002153;0;0;49,5452
291,65;85,45;1013,82;4,34;288,49;0,001748;0;0;57,6581
291,85;84,06;1013,87;4,35;288,11;0,001371;0;0;66,0041
292,06;82,71;1013,91;4,35;287,72;0,000994;0;0;74,6179
292,27;81,37;1013,95;4,36;287,34;0,000617;0;0;83,4655
292,49;80,15;1014;4,35;286,71;0,0004;0;0;92,1709
292,71;79,02;1014,05;4,34;285,82;0,000345;0;0;100,6172
292,93;77,92;1014,1;4,32;284,93;0,000289;0;0;109,0799
293,15;76,83;1014,15;4,31;284,03;0,000233;0;0;117,5212
293,37;75,9;1014,19;4,3;283,13;0,000203;0;0;125,8165
293,59;75,12;1014,23;4,3;282,24;0,000198;0;0;133,9134
293,82;74,36;1014,27;4,31;281,36;0,000193;0;0;141,8547
294,04;73,6;1014,31;4,31;280,47;0,000188;0;0;149,6022
294,25;72,98;1014,34;4,32;279,74;0,000181;0;0;157,0023
294,45;72,5;1014,36;4,32;279,15;0,000172;0;0;164,0055
294,66;72,02;1014,38;4,33;278,57;0,000163;0;0;170,6878
294,86;71,55;1014,4;4,33;277,98;0,000154;0;0;177,0153
295,05;71,17;1014,41;4,35;277,52;0,000172;0;0;182,816
295,23;70,89;1014,41;4,37;277,18;0,000217;0;0;188,0497
295,4;70,61;1014,42;4,4;276,84;0,000263;0;0;192,8238
295,57;70,32;1014,42;4,42;276,51;0,000308;0;0;197,112
295,72;70,1;1014,43;4,46;276,33;0,000435;0;0;199,815
295,83;69,95;1014,43;4,5;276,31;0,000643;0;0;200,8825
295,95;69,79;1014,43;4,55;276,28;0,000851;0;0;201,3758
296,06;69,63;1014,44;4,6;276,26;0,00106;0;0;201,2955
296,15;69,53;1014,45;4,64;276,34;0,001209;0;0;199,8433
296,2;69,49;1014,47;4,68;276,52;0,001301;0;0;197,0316
296,26;69,44;1014,48;4,72;276,7;0,001392;0;0;193,683
296,31;69,4;1014,5;4,75;276,88;0,001484;0;0;189,8213
296,34;69,4;1014,53;4,77;277,11;0,001468;0;0;185,3458
296,34;69,45;1014,56;4,76;277,4;0,001345;0;0;180,2896
296,35;69,49;1014,6;4,76;277,69;0,001222;0;0;174,8118
296,35;69,54;1014,63;4,75;277,98;0,0011;0;0;168,9456
296,35;69,59;1014,65;4,72;278,27;0,000966;0;0;163,9851
296,34;69,66;1014,65;4,68;278,57;0,000822;0;0;159,8649
296,33;69,72;1014,65;4,63;278,87;0,000679;0;0;155,3115
296,32;69,79;1014,66;4,59;279,18;0,000535;0;0;150,3434
296,28;69,92;1014,65;4,54;279,48;0,000424;0;0;142,8933
296,2;70,12;1014,62;4,49;279,79;0,000346;0;0;133,2406
296,13;70,31;1014,6;4,43;280,1;0,000268;0;0;123,6061
296,06;70,51;1014,58;4,38;280,42;0,00019;0;0;114,0413
295,97;70,75;1014,56;4,33;280,85;0,000136;0;0;105,8407
295,87;71,05;1014,53;4,29;281,39;0,000105;0;0;98,8294
295,78;71,35;1014,5;4,24;281,94;0,000073;0;0;91,7217
295,68;71,65;1014,48;4,2;282,5;0,000042;0;0;84,549
295,55;72,07;1014,45;4,14;283,12;0,000024;0;0;77,144
295,4;72,6;1014,43;4,06;283,82;0,000019;0;0;69,5892
295,25;73,15;1014,42;3,98;284,54;0,000013;0;0;62,1312
295,1;73,7;1014,4;3,91;285,29;0,000008;0;0;54,8005
294,9;74,57;1014,38;3,76;285,88;0,000005;0;0;46,6715
294,64;75,8;1014,37;3,53;286,3;0,000004;0;0;38,1597
294,38;77,05;1014,35;3,31;286,79;0,000004;0;0;30,3714
294,12;78,32;1014,34;3,09;287,34;0,000003;0;0;23,3225
293,79;79,71;1014,34;2,91;287,88;0,000003;0;0;16,4989
293,39;81,23;1014,37;2,78;288,36;0,000002;0;0;10,3372
292,99;82,79;1014,39;2,65;288,89;0,000002;0;0;5,4856
292,59;84,38;1014,41;2,52;289,48;0,000001;0;0;1,9106
292,31;85,43;1014,43;2,43;289,92;0,000001;0;0;0,0686
292,13;85,92;1014,43;2,4;290,17;0,000001;0;0;0
291,96;86,41;1014,44;2,37;290,42;0,000001;0;0;0
291,79;86,91;1014,45;2,33;290,68;0;0;0;0
291,65;87,29;1014,46;2,29;290,61;0;0;0;0
291,56;87,56;1014,49;2,24;290,18;0;0;0;0
291,47;87,83;1014,51;2,19;289,74;0;0;0;0
291,37;88,11;1014,54;2,14;289,27;0;0;0;0
291,29;88,36;1014,56;2,09;288,54;0;0;0;0
291,22;88,6;1014,58;2,03;287,53;0;0;0;0
291,15;88,84;1014,6;1,98;286,46;0;0;0;0
291,08;89,07;1014,62;1,93;285,33;0;0;0;0
291,02;89,26;1014,61;1,87;283,98;0;0;0;0
290,97;89,39;1014,58;1,81;282,36;0;0;0;0
290,92;89,52;1014,55;1,75;280,63;0;0;0;0
290,88;89,66;1014,52;1,68;278,77;0;0;0;0
290,83;89,79;1014,49;1,62;276,38;0;0;0;0
290,79;89,93;1014,45;1,55;273,37;0;0;0;0
290,75;90,07;1014,41;1,48;270,09;0;0;0;0
290,71;90,21;1014,37;1,42;266,52;0;0;0;0
290,67;90,37;1014,34;1,37;262,15;0;0;0;0
290,63;90,55;1014,31;1,34;256,99;0;0;0;0
290,59;90,73;1014,29;1,31;251,58;0;0;0;0
290,55;90,9;1014,26;1,3;246,02;0;0;0;0
290,51;91,15;1014,24;1,31;240,04;0,000017;0;0;0
290,45;91,47;1014,23;1,35;233,93;0,00005;0;0;0
290,4;91,8;1014,21;1,4;228,21;0,000083;0;0;0
290,35;92,12;1014,19;1,47;222,95;0,000117;0;0;0
290,29;92,43;1014,17;1,54;218,63;0,000202;0;0;0
290,24;92,72;1014,16;1,62;215,14;0,000339;0;0;0
290,18;93,01;1014,14;1,7;211,98;0,000476;0;0;0
290,12;93,3;1014,13;1,79;209,11;0,000613;0;0;0,0656
290,22;93,04;1014,11;1,86;207,14;0,00067;0;0;3,7286
290,49;92,23;1014,1;1,93;205,92;0,000645;0;0;9,546
290,75;91,42;1014,09;2;204,78;0,000621;0;0;15,6119
291,02;90,62;1014,07;2,07;203,72;0,000597;0;0;21,9036
291,31;89,42;1014,07;2,17;203,31;0,00052;0;0;28,7746
291,61;87,83;1014,07;2,3;203,51;0,000392;0;0;36,4572
291,92;86,27;1014,08;2,43;203,68;0,000263;0;0;44,6383
292,22;84,74;1014,08;2,56;203,83;0,000135;0;0;53,2938
292,54;83,17;1014,09;2,65;204,76;0,000062;0;0;62,1537
292,86;81,56;1014,11;2,68;206,45;0,000044;0;0;71,099
293,19;79,99;1014,12;2,71;208,09;0,000027;0;0;80,3078
293,51;78,45;1014,14;2,75;209,7;0,000009;0;0;89,7433
293,84;76,84;1014,14;2,77;211,7;0;0;0;98,984
294,18;75,16;1014,13;2,79;214,13;0;0;0;107,8998
294,52;73,53;1014,12;2,8;216,52;0;0;0;116,8037
294,86;71,93;1014,11;2,83;218,88;0;0;0;125,656
295,16;70,69;1014,09;2,83;221,1;0;0;0;134,1337
295,44;69,79;1014,06;2,82;223,22;0;0;0;142,1516
295,71;68,89;1014,03;2,81;225,36;0;0;0;149,9406
295,99;68,01;1014,01;2,81;227,5;0;0;0;157,4645
296,25;67,32;1013,98;2,79;229,24;0;0;0;164,3293
296,48;66,82;1013,94;2,77;230,59;0;0;0;170,4633
296,72;66,32;1013,91;2,74;231,96;0;0;0;176,184
296,95;65,83;1013,88;2,72;233,36;0;0;0;181,4654
297,18;65,31;1013,84;2,71;234,5;0;0;0;186,0613
297,39;64,76;1013,8;2,71;235,38;0;0;0;189,9354
297,61;64,21;1013,76;2,71;236,26;0;0;0;193,2881
297,82;63,67;1013,73;2,71;237,14;0;0;0;196,1049
298,01;63,17;1013,68;2,71;238,12;0;0;0;198,0781
298,18;62,71;1013,62;2,72;239,2;0;0;0;199,1902
298,34;62,25;1013,57;2,72;240,27;0;0;0;199,7313
298,51;61,8;1013,51;2,73;241,34;0;0;0;199,7016
298,65;61,41;1013,45;2,74;242,59;0;0;0;198,9628
298,77;61,09;1013,39;2,74;244,03;0;0;0;197,521
298,89;60,77;1013,32;2,74;245,46;0;0;0;195,5272
299;60,45;1013,26;2,74;246,89;0;0;0;192,9937
299,1;60,18;1013,2;2,73;248,46;0;0;0;189,8686
299,17;59,97;1013,13;2,71;250,19;0;0;0;186,1715
299,24;59,76;1013,07;2,69;251,95;0;0;0;181,9891
299,31;59,55;1013,01;2,67;253,73;0;0;0;177,3434
299,36;59,38;1012,95;2,64;255,54;0;0;0;171,998
299,38;59,24;1012,89;2,59;257,41;0;0;0;165,9991
299,41;59,1;1012,84;2,54;259,36;0;0;0;159,6436
299,44;58,96;1012,78;2,5;261,38;0;0;0;152,9638
299,45;58,91;1012,73;2,43;263,27;0;0;0;145,8091
299,43;58,95;1012,69;2,36;265,07;0;0;0;138,2362
299,42;58,99;1012,64;2,28;267;0;0;0;130,4729
299,4;59,02;1012,6;2,21;269,05;0;0;0;122,5565
299,36;59,18;1012,55;2,12;271,03;0;0;0;114,198
299,3;59,46;1012,51;2,01;272,95;0;0;0;105,4933
299,24;59,74;1012,47;1,91;275,08;0;0;0;96,8282
299,18;60,02;1012,42;1,81;277,44;0;0;0;88,242
299,11;60,36;1012,4;1,71;279,73;0;0;0;79,3045
299,02;60,77;1012,38;1,59;281,99;0;0;0;70,1743
298,94;61,17;1012,37;1,48;284,6;0;0;0;61,3973
298,86;61,58;1012,35;1,37;287,63;0;0;0;53,0076
298,69;62,69;1012,35;1,27;290,8;0;0;0;44,5368
298,42;64,52;1012,35;1,19;294,03;0;0;0;36,2169
298,16;66,4;1012,36;1,11;297,73;0;0;0;28,6361
297,89;68,32;1012,37;1,04;301,97;0;0;0;21,8091
297,61;69,19;1012,39;0,99;307,15;0;0;0;15,3179
297,31;68,95;1012,44;0,97;313,02;0;0;0;9,5266
297,01;68,67;1012,49;0,96;319,04;0;0;0;4,9637
296,72;68,37;1012,53;0,97;325,1;0;0;0;1,5981
296,49;68,41;1012,57;0,97;331,1;0;0;0;0,0251
296,34;68,82;1012,59;0,96;337,14;0;0;0;0
296,19;69,23;1012,62;0,97;343,15;0;0;0;0
296,04;69,65;1012,64;0,99;348,99;0;0;0;0
295,89;70,2;1012,67;1,01;354,01;0;0;0;0
295,74;70,91;1012,7;1,03;358,3;0;0;0;0
295,59;71,62;1012,73;1,05;2,43;0;0;0;0
295,44;72,33;1012,76;1,08;6,36;0;0;0;0
295,28;73,04;1012,8;1,1;9,67;0;0;0;0
295,13;73,73;1012,84;1,12;12,46;0;0;0;0
294,97;74,43;1012,87;1,13;15,17;0;0;0;0
294,82;75,14;1012,91;1,16;17,78;0;0;0;0
294,67;75,78;1012,94;1,17;20,38;0;0;0;0
294,53;76,36;1012,96;1,18;23,03;0;0;0;0
294,39;76,93;1012,98;1,2;25,61;0;0;0;0
294,25;77,52;1013;1,21;28,14;0;0;0;0
294,11;78,09;1013,02;1,22;30,42;0;0;0;0
293,98;78,66;1013,04;1,23;32,48;0;0;0;0
293,84;79,23;1013,07;1,23;34,52;0;0;0;0
293,7;79,81;1013,09;1,24;36,54;0;0;0;0
293,58;80,36;1013,12;1,25;38,09;0;0;0;0
293,47;80,89;1013,16;1,25;39,21;0;0;0;0
293,35;81,43;1013,19;1,25;40,31;0;0;0;0
293,24;81,97;1013,23;1,25;41,42;0;0;0;0
293,13;82,53;1013,27;1,25;42,11;0,000001;0;0;0
293,03;83,1;1013,32;1,24;42,4;0,000003;0;0;0
292,93;83,68;1013,37;1,23;42,69;0,000006;0;0;0
292,83;84,26;1013,42;1,23;42,98;0,000008;0;0;0
292,74;84,76;1013,47;1,21;43,11;0,00001;0;0;0
292,67;85,17;1013,52;1,18;43,07;0,000011;0;0;0
292,59;85,57;1013,58;1,15;43,04;0,000012;0;0;0
292,52;85,99;1013,64;1,13;43;0,000013;0;0;0,0082
292,56;86,3;1013,7;1,1;41,71;0,000018;0;0;3,0315
292,7;86,51;1013,76;1,06;39,05;0,000027;0;0;8,6217
292,85;86,72;1013,83;1,02;36,2;0,000037;0;0;14,4292
293;86,91;1013,89;0,99;33,16;0,000046;0;0;20,4313
293,18;86,45;1013,96;1;28,44;0,000059;0;0;27,0581
293,39;85,36;1014,04;1,04;22,58;0,000075;0;0;34,6014
293,61;84,29;1014,11;1,1;17,27;0,000091;0;0;42,6929
293,82;83,24;1014,19;1,17;12,54;0,000107;0;0;51,31
294,06;82,43;1014,26;1,23;7,72;0,000159;0;0;60,0691
294,31;81,87;1014,34;1,29;2,78;0,000246;0;0;68,8086
294,56;81,32;1014,42;1,36;358,32;0,000334;0;0;77,8083
294,82;80,76;1014,5;1,44;354,32;0,000421;0;0;87,0321
295,19;79,21;1014,56;1,51;350,28;0,000416;0;0;96,0711
295,67;76,73;1014,62;1,58;346,16;0,000319;0;0;104,7983
296,15;74,34;1014,67;1,65;342,39;0,000222;0;0;113,5162
296,64;72,04;1014,72;1,73;338,95;0,000125;0;0;122,1861
297,01;70,27;1014,76;1,78;337,38;0,00008;0;0;130,4859
297,27;68,99;1014,79;1,77;337,41;0,000085;0;0;138,3312
297,53;67,74;1014,81;1,77;337,45;0,000091;0;0;145,9531
297,8;66,52;1014,84;1,77;337,48;0,000097;0;0;153,3161
298,04;65,34;1014,86;1,75;337,28;0,000153;0;0;159,6781
298,27;64,2;1014,87;1,7;336,82;0,000259;0;0;164,9311
298,49;63,09;1014,88;1,65;336,33;0,000365;0;0;169,7348
298,72;62;1014,89;1,6;335,81;0,000471;0;0;174,0697
298,93;61,12;1014,9;1,56;334,73;0,000544;0;0;178,3344
299,11;60,44;1014,91;1,53;333,06;0,000582;0;0;182,5398
299,3;59,78;1014,92;1,5;331,33;0,000621;0;0;186,26
299,49;59,12;1014,93;1,47;329,52;0,00066;0;0;189,4773
299,64;58,64;1014,94;1,47;327,3;0,000739;0;0;191,9579
299,77;58,33;1014,94;1,51;324,8;0,000859;0;0;193,6825
299,89;58,02;1014,94;1,56;322,44;0,000978;0;0;194,8589
300,01;57,72;1014,94;1,6;320,21;0,001098;0;0;195,4817
300,1;57,55;1014,95;1,68;318,62;0,001201;0;0;195,0407
300,15;57,5;1014,96;1,79;317,67;0,001287;0;0;193,5395
300,2;57,45;1014,96;1,91;316,83;0,001373;0;0;191,4961
300,25;57,41;1014,97;2,02;316,09;0,001458;0;0;188,9231
300,28;57,42;1014,98;2,15;316,06;0,001498;0;0;185,8438
300,27;57,5;1014,99;2,29;316,63;0,001492;0;0;182,2747
300,26;57,58;1015;2,42;317,13;0,001486;0;0;178,2267
300,26;57,65;1015,01;2,56;317,57;0,001479;0;0;173,7206
300,22;57,78;1015,02;2,69;318,46;0,00153;0;0;168,5333
300,17;57,97;1015,04;2,82;319,73;0,001639;0;0;162,7089
300,11;58,15;1015,06;2,94;320,89;0,001747;0;0;156,5293
300,06;58,34;1015,08;3,07;321,96;0,001856;0;0;150,0253
299,97;58,63;1015,08;3,18;323,44;0,001797;0;0;142,9325
299,84;59,04;1015,07;3,28;325,32;0,00157;0;0;135,3207
299,71;59,44;1015,06;3,38;327,1;0,001343;0;0;127,5357
299,58;59,85;1015,06;3,48;328,77;0,001115;0;0;119,6156
299,42;60,51;1015,04;3,55;330,56;0,000948;0;0;111,2596
299,22;61,42;1015,01;3,58;332,52;0,000841;0;0;102,5664
299,02;62,35;1014,98;3,62;334,44;0,000733;0;0;93,9347
298,81;63,3;1014,95;3,67;336,31;0,000626;0;0;85,404
298,58;64,31;1014,92;3,69;338,08;0,000514;0;0;76,5237
298,32;65,37;1014,91;3,68;339,79;0,000398;0;0;67,4585
298,07;66,46;1014,89;3,68;341,51;0,000281;0;0;58,7763
297,81;67,56;1014,88;3,68;343,22;0,000165;0;0;50,5106
297,48;68,88;1014,88;3,64;344,79;0,000094;0;0;42,1108
297,09;70,44;1014,9;3,57;346,24;0,000067;0;0;33,8443
296,69;72,04;1014,91;3,5;347,75;0,00004;0;0;26,3914
296,3;73,68;1014,93;3,44;349,32;0,000013;0;0;19,7645
295,91;74,8;1014,96;3,43;351,21;0;0;0;13,6398
295,54;75,38;1015,01;3,47;353,35;0;0;0;8,3033
295,16;75,95;1015,07;3,51;355,44;0;0;0;4,16
294,79;76,5;1015,12;3,57;357,47;0;0;0;1,1785
294,52;76,94;1015,16;3,62;359,76;0;0;0;0,0028
294,36;77,28;1015,21;3,68;2,28;0;0;0;0
294,19;77,61;1015,25;3,75;4,72;0;0;0;0
294,03;77,94;1015,29;3,82;7,07;0;0;0;0
293,89;78,35;1015,33;3,88;9,46;0;0;0;0
293,78;78,85;1015,38;3,92;11,93;0;0;0;0
293,67;79,35;1015,42;3,96;14,35;0;0;0;0
293,56;79,85;1015,47;4,02;16,71;0;0;0;0
293,46;80,51;1015,52;4,05;19,05;0;0;0;0
293,36;81,34;1015,58;4,07;21,39;0;0;0;0
293,26;82,17;1015,64;4,1;23,71;0;0;0;0
293,17;83;1015,7;4,14;26;0;0;0;0
293,07;83,92;1015,75;4,16;28,07;0;0;0;0
292,98;84,93;1015,8;4,18;29,94;0;0;0;0
292,89;85,95;1015,85;4,21;31,79;0;0;0;0
292,8;86,98;1015,89;4,24;33,62;0;0;0;0
292,72;88,01;1015,93;4,26;35,23;0,000102;0;0;0
292,64;89,05;1015,97;4,28;36,65;0,000305;0;0;0
292,56;90,1;1016;4,3;38,06;0,000509;0;0;0
292,48;91,16;1016,04;4,32;39,45;0,000712;0;0;0
292,41;92,07;1016,07;4,34;40,71;0,000939;0;0;0
292,36;92,82;1016,1;4,35;41,84;0,001191;0;0;0
292,3;93,57;1016,13;4,36;42,97;0,001443;0;0;0
292,24;94,33;1016,17;4,38;44,09;0,001695;0;0;0
292,19;94,84;1016,19;4,39;45,15;0,001934;0;0;0
292,15;95,11;1016,21;4,39;46,17;0,002159;0;0;0
292,12;95,38;1016,23;4,39;47,18;0,002383;0;0;0
292,08;95,66;1016,25;4,4;48,19;0,002608;0;0;0
292,05;95,65;1016,27;4,41;49,27;0,002728;0;0;0
292,04;95,35;1016,29;4,42;50,41;0,002742;0;0;0
292,03;95,06;1016,31;4,43;51,55;0,002757;0;0;0
292,02;94,77;1016,34;4,44;52,68;0,002771;0;0;0
292,12;93,93;1016,37;4,5;53,88;0,002654;0;0;2,2491
292,32;92,56;1016,4;4,62;55,1;0,002405;0;0;7,4013
292,52;91,21;1016,43;4,74;56,25;0,002156;0;0;12,83
292,72;89,88;1016,47;4,85;57,36;0,001907;0;0;18,5115
292,93;88,56;1016,51;4,91;58,44;0,001565;0;0;24,8463
293,15;87,26;1016,57;4,91;59,56;0,001132;0;0;32,1128
293,37;85,97;1016,62;4,91;60,68;0,000699;0;0;39,9734
293,59;84,71;1016,67;4,91;61,8;0,000265;0;0;48,4078
293,87;83,11;1016,72;4,91;63,29;0,000043;0;0;57,0201
294,19;81,19;1016,76;4,9;65,16;0,000032;0;0;65,6436
294,52;79,32;1016,8;4,9;67,03;0,000021;0;0;74,5705
294,84;77,5;1016,84;4,9;68,91;0,00001;0;0;83,7652
295,18;75,75;1016,87;4,91;70,87;0,000008;0;0;92,7838
295,54;74,08;1016,89;4,94;72,93;0,000015;0;0;101,4897
295,9;72,46;1016,91;4,96;74,97;0,000022;0;0;110,2181
296,26;70,87;1016,93;5;76,98;0,000028;0;0;118,9296
296,59;69,69;1016,95;5;78,71;0,000035;0;0;127,2436
296,89;68,89;1016,96;4,95;80,19;0,000042;0;0;135,0652
297,19;68,1;1016,97;4,92;81,69;0,000048;0;0;142,6802
297,49;67,31;1016,98;4,88;83,22;0,000054;0;0;150,0528
297,77;66,63;1016,99;4,84;84,49;0,000062;0;0;156,8692
298,03;66,03;1016,99;4,78;85,51;0,000069;0;0;163,0655
298,29;65,44;1017;4,72;86,55;0,000077;0;0;168,8814
298,56;64,85;1017,01;4,67;87,61;0,000085;0;0;174,2895
298,8;64,24;1017;4,62;88,51;0,000096;0;0;179,0302
299,04;63,61;1016,97;4,56;89,22;0,000112;0;0;183,0646
299,27;62,99;1016,94;4,51;89,95;0,000128;0;0;186,6026
299,5;62,37;1016,91;4,47;90,7;0,000143;0;0;189,6279
299,71;61,8;1016,88;4,42;91,31;0,000142;0;0;191,9095
299,89;61,27;1016,84;4,38;91,8;0,000122;0;0;193,4301
300,06;60,74;1016,79;4,34;92,29;0,000103;0;0;194,3979
300,24;60,22;1016,75;4,29;92,79;0,000084;0;0;194,8094
300,39;59,77;1016,71;4,26;93,18;0,000073;0;0;194,5696
300,51;59,38;1016,67;4,24;93,45;0,00007;0;0;193,6806
300,63;58,99;1016,64;4,22;93,72;0,000067;0;0;192,2415
300,76;58,6;1016,61;4,19;93,99;0,000063;0;0;190,2597
300,85;58,28;1016,57;4,18;94,15;0,000059;0;0;187,4095
300,92;58,01;1016,52;4,18;94,2;0,000053;0;0;183,7174
301;57,74;1016,48;4,17;94,25;0,000047;0;0;179,5432
301,07;57,48;1016,43;4,17;94,29;0,000041;0;0;174,9086
301,11;57,29;1016,38;4,17;94,21;0,000035;0;0;169,5644
301,12;57,19;1016,33;4,18;93,99;0,000029;0;0;163,5579
301,13;57,09;1016,27;4,2;93,77;0,000023;0;0;157,1999
301,14;56,99;1016,22;4,21;93,55;0,000017;0;0;150,5229
301,1;57,14;1016,16;4,23;93,01;0,000012;0;0;143,2674
301,02;57,54;1016,11;4,25;92,14;0,000009;0;0;135,5043
300,94;57,94;1016,05;4,28;91,29;0,000006;0;0;127,5763
300,86;58,34;1016;4,31;90,44;0,000002;0;0;119,5221
300,73;59,03;1015,95;4,32;89,35;0;0;0;110,9931
300,55;60,02;1015,91;4,34;88,02;0;0;0;102,0978
300,38;61,03;1015,87;4,35;86,69;0;0;0;93,2884
300,2;62,05;1015,83;4,37;85,37;0;0;0;84,6055
299,96;63,16;1015,8;4,38;84,32;0;0;0;75,5929
299,67;64,37;1015,79;4,4;83,54;0;0;0;66,419
299,37;65,6;1015,78;4,41;82,76;0;0;0;57,6589
299,08;66,86;1015,77;4,42;81,98;0;0;0;49,3466
298,75;67,85;1015,79;4,46;81,55;0;0;0;40,9423
298,37;68,53;1015,82;4,52;81,48;0;0;0;32,7118
298;69,22;1015,86;4,58;81,41;0;0;0;25,3229
297,62;69,91;1015,9;4,64;81,34;0;0;0;18,7872
297,27;70,26;1015,95;4,72;81,38;0;0;0;12,8073
296,95;70,25;1016,02;4,82;81,53;0;0;0;7,6516
296,62;70,21;1016,1;4,92;81,67;0;0;0;3,6916
296,29;70,15;1016,17;5,03;81,81;0;0;0;0,8973
296,03;70,12;1016,23;5,12;82,13;0;0;0;0
295,84;70,16;1016,28;5,2;82,65;0;0;0;0
295,64;70,19;1016,33;5,28;83,14;0;0;0;0
295,45;70,21;1016,39;5,37;83,62;0;0;0;0
295,27;70,46;1016,44;5,41;84,37;0;0;0;0
295,12;70,97;1016,49;5,4;85,39;0;0;0;0
294,96;71,48;1016,54;5,4;86,41;0;0;0;0
294,81;71,99;1016,6;5,4;87,43;0;0;0;0
294,66;72,66;1016,64;5,37;88,48;0;0;0;0
294,52;73,49;1016,69;5,32;89,56;0;0;0;0
294,38;74,32;1016,73;5,27;90,68;0;0;0;0
294,25;75,17;1016,78;5,22;91,81;0;0;0;0
294,12;76,1;1016,79;5,15;92,78;0;0;0;0
293,99;77,11;1016,78;5,08;93,57;0;0;0;0
293,87;78,14;1016,77;5,01;94,4;0;0;0;0
293,75;79,18;1016,76;4,94;95,24;0;0;0;0
293,63;80,24;1016,74;4,87;95,99;0;0;0;0
293,53;81,32;1016,71;4,8;96,63;0;0;0;0
293,42;82,42;1016,68;4,73;97,29;0;0;0;0
293,31;83,53;1016,65;4,65;97,98;0;0;0;0
293,21;84,65;1016,62;4,59;98,63;0;0;0;0
293,11;85,78;1016,58;4,52;99,25;0;0;0;0
293,01;86,92;1016,54;4,46;99,89;0;0;0;0
292,92;88,07;1016,5;4,39;100,55;0;0;0;0
292,83;89,19;1016,47;4,34;101,18;0;0;0;0
292,75;90,27;1016,45;4,29;101,79;0;0;0;0
292,67;91,36;1016,44;4,25;102,42;0;0;0;0
292,59;92,46;1016,42;4,2;103,05;0;0;0;0
292,53;93,4;1016,42;4,16;103,51;0,000009;0;0;0
292,5;94,18;1016,44;4,14;103,78;0,000027;0;0;0
292,46;94,96;1016,46;4,11;104,05;0,000045;0;0;0
292,43;95,75;1016,48;4,09;104,32;0,000063;0;0;0
292,56;95,62;1016,5;4,12;104,41;0,000131;0;0;1,8542
292,86;94,57;1016,53;4,21;104,32;0,000251;0;0;7,1555
